regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
Norte,AM,,13,,,,2020-04-13,16,4144597,1275,69,71,9,,,
Norte,AM,,13,,,,2020-04-14,16,4144597,1484,209,90,19,,,
Norte,AM,,13,,,,2020-04-15,16,4144597,1554,70,106,16,,,
Norte,AM,,13,,,,2020-04-16,16,4144597,1719,165,124,18,,,
Norte,AM,,13,,,,2020-04-17,16,4144597,1809,90,145,21,,,
Norte,AM,,13,,,,2020-04-18,16,4144597,1897,88,161,16,,,
Norte,AM,,13,,,,2020-04-19,17,4144597,2044,147,182,21,,,
Norte,AM,,13,,,,2020-04-20,17,4144597,2160,116,185,3,,,
Norte,AM,,13,,,,2020-04-21,17,4144597,2270,110,193,8,,,
Norte,AM,,13,,,,2020-04-22,17,4144597,2479,209,207,14,,,
Norte,AM,,13,,,,2020-04-23,17,4144597,2888,409,234,27,,,
Norte,AM,,13,,,,2020-04-24,17,4144597,3194,306,255,21,,,
Norte,AM,,13,,,,2020-04-25,17,4144597,3635,441,287,32,,,
Norte,AM,,13,,,,2020-04-26,18,4144597,3833,198,304,17,,,
Norte,AM,,13,,,,2020-04-27,18,4144597,3928,95,320,16,,,
Norte,AM,,13,,,,2020-04-28,18,4144597,4337,409,351,31,,,
Norte,AM,,13,,,,2020-04-29,18,4144597,4801,464,380,29,,,
Norte,AM,,13,,,,2020-04-30,18,4144597,5254,453,425,45,,,
Norte,AM,,13,,,,2020-05-01,18,4144597,5723,469,476,51,,,
Norte,AM,,13,,,,2020-05-02,18,4144597,6062,339,501,25,,,
Norte,AM,,13,,,,2020-05-03,19,4144597,6683,621,548,47,,,
Norte,AM,,13,,,,2020-05-04,19,4144597,7242,559,584,36,,,
Norte,AM,,13,,,,2020-05-05,19,4144597,8109,867,649,65,,,
Norte,AM,,13,,,,2020-05-06,19,4144597,9243,1134,751,102,,,
Norte,AM,,13,,,,2020-05-07,19,4144597,10099,856,806,55,,,
Norte,AM,,13,,,,2020-05-08,19,4144597,10727,628,874,68,,,
Norte,AM,,13,,,,2020-05-09,19,4144597,11925,1198,962,88,,,
Norte,AM,,13,,,,2020-05-10,20,4144597,12599,674,1004,42,,,
Norte,AM,,13,,,,2020-05-11,20,4144597,12919,320,1035,31,,,
Norte,AM,,13,,,,2020-05-12,20,4144597,14168,1249,1098,63,,,
Norte,AM,,13,,,,2020-05-13,20,4144597,15816,1648,1160,62,,,
Norte,AM,,13,,,,2020-05-14,20,4144597,17181,1365,1235,75,,,
Norte,AM,,13,,,,2020-05-15,20,4144597,18392,1211,1331,96,,,
Norte,AM,,13,,,,2020-05-16,20,4144597,19677,1285,1375,44,,,
Norte,AM,,13,,,,2020-05-17,21,4144597,20328,651,1413,38,,,
Norte,AM,,13,,,,2020-05-18,21,4144597,20913,585,1433,20,,,
Norte,AM,,13,,,,2020-05-19,21,4144597,22132,1219,1491,58,,,
Norte,AM,,13,,,,2020-05-20,21,4144597,23704,1572,1561,70,,,
Norte,AM,,13,,,,2020-05-21,21,4144597,25367,1663,1620,59,,,
Norte,AM,,13,,,,2020-05-22,21,4144597,27038,1671,1669,49,,,
Norte,AM,,13,,,,2020-05-23,21,4144597,28802,1764,1744,75,,,
Norte,AM,,13,,,,2020-05-24,22,4144597,29867,1065,1758,14,,,
Norte,AM,,13,,,,2020-05-25,22,4144597,30282,415,1781,23,,,
Norte,AM,,13,,,,2020-05-26,22,4144597,31949,1667,1852,71,,,
Norte,AM,,13,,,,2020-05-27,22,4144597,33508,1559,1891,39,,,
Norte,AM,,13,,,,2020-05-28,22,4144597,36146,2638,1964,73,,,
Norte,AM,,13,,,,2020-05-29,22,4144597,38909,2763,2011,47,,,
Norte,AM,,13,,,,2020-05-30,22,4144597,40560,1651,2047,36,,,
Norte,AM,,13,,,,2020-05-31,23,4144597,41378,818,2052,5,,,
Norte,AM,,13,,,,2020-06-01,23,4144597,41774,396,2071,19,,,
Norte,AM,,13,,,,2020-06-02,23,4144597,43195,1421,2102,31,,,
Norte,AM,,13,,,,2020-06-03,23,4144597,44347,1152,2138,36,,,
Norte,AM,,13,,,,2020-06-04,23,4144597,46473,2126,2183,45,,,
Norte,AM,,13,,,,2020-06-05,23,4144597,47666,1193,2199,16,,,
Norte,AM,,13,,,,2020-06-06,23,4144597,48785,1119,2232,33,,,
Norte,AM,,13,,,,2020-06-07,24,4144597,49269,484,2250,18,,,
Norte,AM,,13,,,,2020-06-08,24,4144597,49811,542,2271,21,,,
Norte,AM,,13,,,,2020-06-09,24,4144597,51234,1423,2315,44,,,
Norte,AM,,13,,,,2020-06-10,24,4144597,52849,1615,2363,48,,,
Norte,AM,,13,,,,2020-06-11,24,4144597,53989,1140,2400,37,,,
Norte,AM,,13,,,,2020-06-12,24,4144597,55111,1122,2429,29,,,
Norte,AM,,13,,,,2020-06-13,24,4144597,56026,915,2465,36,,,
Norte,AM,,13,,,,2020-06-14,25,4144597,56506,480,2492,27,,,
Norte,AM,,13,,,,2020-06-15,25,4144597,56777,271,2512,20,,,
Norte,AM,,13,,,,2020-06-16,25,4144597,58018,1241,2549,37,,,
Norte,AM,,13,,,,2020-06-17,25,4144597,59547,1529,2579,30,,,
Norte,AM,,13,,,,2020-06-18,25,4144597,60736,1189,2605,26,,,
Norte,AM,,13,,,,2020-06-19,25,4144597,61683,947,2624,19,,,
Norte,AM,,13,,,,2020-06-20,25,4144597,62902,1219,2650,26,,,
Norte,AM,,13,,,,2020-06-21,26,4144597,63410,508,2657,7,,,
Norte,AM,,13,,,,2020-06-22,26,4144597,63731,321,2671,14,,,
Norte,AM,,13,,,,2020-06-23,26,4144597,65073,1342,2686,15,,,
Norte,AM,,13,,,,2020-06-24,26,4144597,66764,1691,2710,24,,,
Norte,AM,,13,,,,2020-06-25,26,4144597,67267,503,2731,21,,,
Norte,AM,,13,,,,2020-06-26,26,4144597,68220,953,2739,8,,,
Norte,AM,,13,,,,2020-06-27,26,4144597,69022,802,2772,33,,,
Norte,AM,,13,,,,2020-06-28,27,4144597,69649,627,2780,8,,,
Norte,AM,,13,,,,2020-06-29,27,4144597,69893,244,2792,12,,,
Norte,AM,,13,,,,2020-06-30,27,4144597,70823,930,2823,31,,,
Norte,AM,,13,,,,2020-07-01,27,4144597,72284,1461,2843,20,,,
Norte,AM,,13,,,,2020-07-02,27,4144597,73530,1246,2862,19,,,
Norte,AM,,13,,,,2020-07-03,27,4144597,74537,1007,2887,25,,,
Norte,AM,,13,,,,2020-07-04,27,4144597,75945,1408,2918,31,,,
Norte,AM,,13,,,,2020-07-05,28,4144597,76014,69,2929,11,,,
Norte,AM,,13,,,,2020-07-06,28,4144597,76424,410,2938,9,,,
Norte,AM,,13,,,,2020-07-07,28,4144597,79167,2743,2952,14,,,
Norte,AM,,13,,,,2020-07-08,28,4144597,80082,915,2967,15,,,
Norte,AM,,13,,,,2020-07-09,28,4144597,81318,1236,2985,18,,,
Norte,AM,,13,,,,2020-07-10,28,4144597,82507,1189,3008,23,,,
Norte,AM,,13,,,,2020-07-11,28,4144597,83230,723,3023,15,,,
Norte,AM,,13,,,,2020-07-12,29,4144597,83526,296,3039,16,,,
Norte,AM,,13,,,,2020-07-13,29,4144597,84412,886,3048,9,,,
Norte,AM,,13,,,,2020-07-14,29,4144597,85641,1229,3063,15,,,
Norte,AM,,13,,,,2020-07-15,29,4144597,86944,1303,3080,17,,,
Norte,AM,,13,,,,2020-07-16,29,4144597,88025,1081,3095,15,,,
Norte,AM,,13,,,,2020-07-17,29,4144597,88822,797,3118,23,,,
Norte,AM,,13,,,,2020-07-18,29,4144597,90534,1712,3129,11,,,
Norte,AM,,13,,,,2020-07-19,30,4144597,90913,379,3149,20,,,
Norte,AM,,13,,,,2020-07-20,30,4144597,91389,476,3146,-3,,,
Norte,AM,,13,,,,2020-07-21,30,4144597,92164,775,3169,23,,,
Norte,AM,,13,,,,2020-07-22,30,4144597,92721,557,3183,14,,,
Norte,AM,,13,,,,2020-07-23,30,4144597,94219,1498,3193,10,,,
Norte,AM,,13,,,,2020-07-24,30,4144597,95424,1205,3199,6,,,
Norte,AM,,13,,,,2020-07-25,30,4144597,96094,670,3210,11,,,
Norte,AM,,13,,,,2020-07-26,31,4144597,96463,369,3217,7,,,
Norte,AM,,13,,,,2020-07-27,31,4144597,97079,616,3224,7,,,
Norte,AM,,13,,,,2020-07-28,31,4144597,98118,1039,3236,12,,,
Norte,AM,,13,,,,2020-07-29,31,4144597,99093,975,3246,10,,,
Norte,AM,,13,,,,2020-07-30,31,4144597,100140,1047,3252,6,,,
Norte,AM,,13,,,,2020-07-31,31,4144597,100940,800,3268,16,,,
Norte,AM,,13,,,,2020-08-01,31,4144597,101777,837,3278,10,,,
Norte,AM,,13,,,,2020-08-02,32,4144597,102124,347,3283,5,,,
Norte,AM,,13,,,,2020-08-03,32,4144597,102386,262,3288,5,,,
Norte,AM,,13,,,,2020-08-04,32,4144597,103269,883,3299,11,,,
Norte,AM,,13,,,,2020-08-05,32,4144597,104250,981,3317,18,,,
Norte,RR,,14,,,,2020-02-25,9,605761,0,0,0,0,,,
Norte,RR,,14,,,,2020-02-26,9,605761,0,0,0,0,,,
Norte,RR,,14,,,,2020-02-27,9,605761,0,0,0,0,,,
Norte,RR,,14,,,,2020-02-28,9,605761,0,0,0,0,,,
Norte,RR,,14,,,,2020-02-29,9,605761,0,0,0,0,,,
Norte,RR,,14,,,,2020-03-01,10,605761,0,0,0,0,,,
Norte,RR,,14,,,,2020-03-02,10,605761,0,0,0,0,,,
Norte,RR,,14,,,,2020-03-03,10,605761,0,0,0,0,,,
Norte,RR,,14,,,,2020-03-04,10,605761,0,0,0,0,,,
Norte,RR,,14,,,,2020-03-05,10,605761,0,0,0,0,,,
Norte,RR,,14,,,,2020-03-06,10,605761,0,0,0,0,,,
Norte,RR,,14,,,,2020-03-07,10,605761,0,0,0,0,,,
Norte,RR,,14,,,,2020-03-08,11,605761,0,0,0,0,,,
Norte,RR,,14,,,,2020-03-09,11,605761,0,0,0,0,,,
Norte,RR,,14,,,,2020-03-10,11,605761,0,0,0,0,,,
Norte,RR,,14,,,,2020-03-11,11,605761,0,0,0,0,,,
Norte,RR,,14,,,,2020-03-12,11,605761,0,0,0,0,,,
Norte,RR,,14,,,,2020-03-13,11,605761,0,0,0,0,,,
Norte,RR,,14,,,,2020-03-14,11,605761,0,0,0,0,,,
Norte,RR,,14,,,,2020-03-15,12,605761,0,0,0,0,,,
Norte,RR,,14,,,,2020-03-16,12,605761,0,0,0,0,,,
Norte,RR,,14,,,,2020-03-17,12,605761,0,0,0,0,,,
Norte,RR,,14,,,,2020-03-18,12,605761,0,0,0,0,,,
Norte,RR,,14,,,,2020-03-19,12,605761,0,0,0,0,,,
Norte,RR,,14,,,,2020-03-20,12,605761,0,0,0,0,,,
Norte,RR,,14,,,,2020-03-21,12,605761,0,0,0,0,,,
Norte,RR,,14,,,,2020-03-22,13,605761,2,2,0,0,,,
Norte,RR,,14,,,,2020-03-23,13,605761,2,0,0,0,,,
Norte,RR,,14,,,,2020-03-24,13,605761,2,0,0,0,,,
Norte,RR,,14,,,,2020-03-25,13,605761,8,6,0,0,,,
Norte,RR,,14,,,,2020-03-26,13,605761,8,0,0,0,,,
Norte,RR,,14,,,,2020-03-27,13,605761,10,2,0,0,,,
Norte,RR,,14,,,,2020-03-28,13,605761,12,2,0,0,,,
Norte,RR,,14,,,,2020-03-29,14,605761,16,4,0,0,,,
Norte,RR,,14,,,,2020-03-30,14,605761,16,0,0,0,,,
Norte,RR,,14,,,,2020-03-31,14,605761,16,0,0,0,,,
Norte,RR,,14,,,,2020-04-01,14,605761,22,6,0,0,,,
Norte,RR,,14,,,,2020-04-02,14,605761,26,4,0,0,,,
Norte,RR,,14,,,,2020-04-03,14,605761,30,4,0,0,,,
Norte,RR,,14,,,,2020-04-04,14,605761,37,7,1,1,,,
Norte,RR,,14,,,,2020-04-05,15,605761,42,5,1,0,,,
Norte,RR,,14,,,,2020-04-06,15,605761,42,0,1,0,,,
Norte,RR,,14,,,,2020-04-07,15,605761,42,0,1,0,,,
Norte,RR,,14,,,,2020-04-08,15,605761,49,7,1,0,,,
Norte,RR,,14,,,,2020-04-09,15,605761,52,3,1,0,,,
Norte,RR,,14,,,,2020-04-10,15,605761,63,11,3,2,,,
Norte,RR,,14,,,,2020-04-11,15,605761,75,12,3,0,,,
Norte,RR,,14,,,,2020-04-12,16,605761,79,4,3,0,,,
Norte,RR,,14,,,,2020-04-13,16,605761,83,4,3,0,,,
Norte,RR,,14,,,,2020-04-14,16,605761,113,30,3,0,,,
Norte,RR,,14,,,,2020-04-15,16,605761,114,1,3,0,,,
Norte,RR,,14,,,,2020-04-16,16,605761,142,28,3,0,,,
Norte,RR,,14,,,,2020-04-17,16,605761,164,22,3,0,,,
Norte,RR,,14,,,,2020-04-18,16,605761,201,37,3,0,,,
Norte,RR,,14,,,,2020-04-19,17,605761,222,21,3,0,,,
Norte,RR,,14,,,,2020-04-20,17,605761,244,22,3,0,,,
Norte,RR,,14,,,,2020-04-21,17,605761,247,3,3,0,,,
Norte,RR,,14,,,,2020-04-22,17,605761,280,33,3,0,,,
Norte,RR,,14,,,,2020-04-23,17,605761,297,17,3,0,,,
Norte,RR,,14,,,,2020-04-24,17,605761,304,7,3,0,,,
Norte,RR,,14,,,,2020-04-25,17,605761,345,41,3,0,,,
Norte,RR,,14,,,,2020-04-26,18,605761,401,56,4,1,,,
Norte,RR,,14,,,,2020-04-27,18,605761,407,6,4,0,,,
Norte,RR,,14,,,,2020-04-28,18,605761,425,18,6,2,,,
Norte,RR,,14,,,,2020-04-29,18,605761,452,27,6,0,,,
Norte,RR,,14,,,,2020-04-30,18,605761,519,67,7,1,,,
Norte,RR,,14,,,,2020-05-01,18,605761,602,83,8,1,,,
Norte,RR,,14,,,,2020-05-02,18,605761,668,66,9,1,,,
Norte,RR,,14,,,,2020-05-03,19,605761,740,72,11,2,,,
Norte,RR,,14,,,,2020-05-04,19,605761,806,66,11,0,,,
Norte,RR,,14,,,,2020-05-05,19,605761,869,63,11,0,,,
Norte,RR,,14,,,,2020-05-06,19,605761,932,63,13,2,,,
Norte,RR,,14,,,,2020-05-07,19,605761,1020,88,14,1,,,
Norte,RR,,14,,,,2020-05-08,19,605761,1124,104,16,2,,,
Norte,RR,,14,,,,2020-05-09,19,605761,1202,78,18,2,,,
Norte,RR,,14,,,,2020-05-10,20,605761,1290,88,21,3,,,
Norte,RR,,14,,,,2020-05-11,20,605761,1295,5,24,3,,,
Norte,RR,,14,,,,2020-05-12,20,605761,1328,33,27,3,,,
Norte,RR,,14,,,,2020-05-13,20,605761,1411,83,29,2,,,
Norte,RR,,14,,,,2020-05-14,20,605761,1500,89,37,8,,,
Norte,RR,,14,,,,2020-05-15,20,605761,1589,89,40,3,,,
Norte,RR,,14,,,,2020-05-16,20,605761,1706,117,49,9,,,
Norte,RR,,14,,,,2020-05-17,21,605761,1791,85,51,2,,,
Norte,RR,,14,,,,2020-05-18,21,605761,1876,85,60,9,,,
Norte,RR,,14,,,,2020-05-19,21,605761,1985,109,61,1,,,
Norte,RR,,14,,,,2020-05-20,21,605761,2067,82,64,3,,,
Norte,RR,,14,,,,2020-05-21,21,605761,2146,79,72,8,,,
Norte,RR,,14,,,,2020-05-22,21,605761,2306,160,81,9,,,
Norte,RR,,14,,,,2020-05-23,21,605761,2374,68,81,0,,,
Norte,RR,,14,,,,2020-05-24,22,605761,2439,65,84,3,,,
Norte,RR,,14,,,,2020-05-25,22,605761,2514,75,86,2,,,
Norte,RR,,14,,,,2020-05-26,22,605761,2583,69,102,16,,,
Norte,RR,,14,,,,2020-05-27,22,605761,2682,99,102,0,,,
Norte,RR,,14,,,,2020-05-28,22,605761,2959,277,102,0,,,
Norte,RR,,14,,,,2020-05-29,22,605761,3098,139,108,6,,,
Norte,RR,,14,,,,2020-05-30,22,605761,3299,201,110,2,,,
Norte,RR,,14,,,,2020-05-31,23,605761,3474,175,116,6,,,
Norte,RR,,14,,,,2020-06-01,23,605761,3692,218,116,0,,,
Norte,RR,,14,,,,2020-06-02,23,605761,3850,158,120,4,,,
Norte,RR,,14,,,,2020-06-03,23,605761,4143,293,124,4,,,
Norte,RR,,14,,,,2020-06-04,23,605761,4483,340,127,3,,,
Norte,RR,,14,,,,2020-06-05,23,605761,4831,348,139,12,,,
Norte,RR,,14,,,,2020-06-06,23,605761,5238,407,139,0,,,
Norte,RR,,14,,,,2020-06-07,24,605761,5529,291,142,3,,,
Norte,RR,,14,,,,2020-06-08,24,605761,5768,239,145,3,,,
Norte,RR,,14,,,,2020-06-09,24,605761,6056,288,168,23,,,
Norte,RR,,14,,,,2020-06-10,24,605761,6347,291,182,14,,,
Norte,RR,,14,,,,2020-06-11,24,605761,6594,247,188,6,,,
Norte,RR,,14,,,,2020-06-12,24,605761,6712,118,192,4,,,
Norte,RR,,14,,,,2020-06-13,24,605761,6842,130,197,5,,,
Norte,RR,,14,,,,2020-06-14,25,605761,6875,33,200,3,,,
Norte,RR,,14,,,,2020-06-15,25,605761,6881,6,203,3,,,
Norte,RR,,14,,,,2020-06-16,25,605761,6935,54,216,13,,,
Norte,RR,,14,,,,2020-06-17,25,605761,7150,215,224,8,,,
Norte,RR,,14,,,,2020-06-18,25,605761,7421,271,231,7,,,
Norte,RR,,14,,,,2020-06-19,25,605761,7650,229,239,8,,,
Norte,RR,,14,,,,2020-06-20,25,605761,8037,387,245,6,,,
Norte,RR,,14,,,,2020-06-21,26,605761,8120,83,251,6,,,
Norte,RR,,14,,,,2020-06-22,26,605761,8188,68,251,0,,,
Norte,RR,,14,,,,2020-06-23,26,605761,10340,2152,250,-1,,,
Norte,RR,,14,,,,2020-06-24,26,605761,10803,463,259,9,,,
Norte,RR,,14,,,,2020-06-25,26,605761,11872,1069,271,12,,,
Norte,RR,,14,,,,2020-06-26,26,605761,12911,1039,273,2,,,
Norte,RR,,14,,,,2020-06-27,26,605761,13078,167,281,8,,,
Norte,RR,,14,,,,2020-06-28,27,605761,14341,1263,281,0,,,
Norte,RR,,14,,,,2020-06-29,27,605761,14459,118,281,0,,,
Norte,RR,,14,,,,2020-06-30,27,605761,14641,182,283,2,,,
Norte,RR,,14,,,,2020-07-01,27,605761,15153,512,314,31,,,
Norte,RR,,14,,,,2020-07-02,27,605761,17583,2430,354,40,,,
Norte,RR,,14,,,,2020-07-03,27,605761,18323,740,358,4,,,
Norte,RR,,14,,,,2020-07-04,27,605761,18769,446,364,6,,,
Norte,RR,,14,,,,2020-07-05,28,605761,18922,153,368,4,,,
Norte,RR,,14,,,,2020-07-06,28,605761,18948,26,371,3,,,
Norte,RR,,14,,,,2020-07-07,28,605761,19088,140,376,5,,,
Norte,RR,,14,,,,2020-07-08,28,605761,19284,196,386,10,,,
Norte,RR,,14,,,,2020-07-09,28,605761,20154,870,393,7,,,
Norte,RR,,14,,,,2020-07-10,28,605761,21220,1066,393,0,,,
Norte,RR,,14,,,,2020-07-11,28,605761,21849,629,396,3,,,
Norte,RR,,14,,,,2020-07-12,29,605761,22225,376,396,0,,,
Norte,RR,,14,,,,2020-07-13,29,605761,22627,402,397,1,,,
Norte,RR,,14,,,,2020-07-14,29,605761,22968,341,398,1,,,
Norte,RR,,14,,,,2020-07-15,29,605761,23681,713,403,5,,,
Norte,RR,,14,,,,2020-07-16,29,605761,24397,716,415,12,,,
Norte,RR,,14,,,,2020-07-17,29,605761,25007,610,425,10,,,
Norte,RR,,14,,,,2020-07-18,29,605761,25373,366,429,4,,,
Norte,RR,,14,,,,2020-07-19,30,605761,25467,94,429,0,,,
Norte,RR,,14,,,,2020-07-20,30,605761,25686,219,431,2,,,
Norte,RR,,14,,,,2020-07-21,30,605761,25985,299,435,4,,,
Norte,RR,,14,,,,2020-07-22,30,605761,26954,969,451,16,,,
Norte,RR,,14,,,,2020-07-23,30,605761,27932,978,458,7,,,
Norte,RR,,14,,,,2020-07-24,30,605761,28874,942,465,7,,,
Norte,RR,,14,,,,2020-07-25,30,605761,29394,520,473,8,,,
Norte,RR,,14,,,,2020-07-26,31,605761,29829,435,473,0,,,
Norte,RR,,14,,,,2020-07-27,31,605761,29902,73,474,1,,,
Norte,RR,,14,,,,2020-07-28,31,605761,30316,414,479,5,,,
Norte,RR,,14,,,,2020-07-29,31,605761,30996,680,493,14,,,
Norte,RR,,14,,,,2020-07-30,31,605761,31455,459,501,8,,,
Norte,RR,,14,,,,2020-07-31,31,605761,32016,561,505,4,,,
Norte,RR,,14,,,,2020-08-01,31,605761,32723,707,513,8,,,
Norte,RR,,14,,,,2020-08-02,32,605761,33151,428,513,0,,,
Norte,RR,,14,,,,2020-08-03,32,605761,33188,37,513,0,,,
Norte,RR,,14,,,,2020-08-04,32,605761,33194,6,528,15,,,
Norte,RR,,14,,,,2020-08-05,32,605761,34296,1102,532,4,,,
Norte,PA,,15,,,,2020-02-25,9,8602865,0,0,0,0,,,
Norte,PA,,15,,,,2020-02-26,9,8602865,0,0,0,0,,,
Norte,PA,,15,,,,2020-02-27,9,8602865,0,0,0,0,,,
Norte,PA,,15,,,,2020-02-28,9,8602865,0,0,0,0,,,
Norte,PA,,15,,,,2020-02-29,9,8602865,0,0,0,0,,,
Norte,PA,,15,,,,2020-03-01,10,8602865,0,0,0,0,,,
Norte,PA,,15,,,,2020-03-02,10,8602865,0,0,0,0,,,
Norte,PA,,15,,,,2020-03-03,10,8602865,0,0,0,0,,,
Norte,PA,,15,,,,2020-03-04,10,8602865,0,0,0,0,,,
Norte,PA,,15,,,,2020-03-05,10,8602865,0,0,0,0,,,
Norte,PA,,15,,,,2020-03-06,10,8602865,0,0,0,0,,,
Norte,PA,,15,,,,2020-03-07,10,8602865,0,0,0,0,,,
Norte,PA,,15,,,,2020-03-08,11,8602865,0,0,0,0,,,
Norte,PA,,15,,,,2020-03-09,11,8602865,0,0,0,0,,,
Norte,PA,,15,,,,2020-03-10,11,8602865,0,0,0,0,,,
Norte,PA,,15,,,,2020-03-11,11,8602865,0,0,0,0,,,
Norte,PA,,15,,,,2020-03-12,11,8602865,0,0,0,0,,,
Norte,PA,,15,,,,2020-03-13,11,8602865,0,0,0,0,,,
Norte,PA,,15,,,,2020-03-14,11,8602865,0,0,0,0,,,
Norte,PA,,15,,,,2020-03-15,12,8602865,0,0,0,0,,,
Norte,PA,,15,,,,2020-03-16,12,8602865,0,0,0,0,,,
Norte,PA,,15,,,,2020-03-17,12,8602865,0,0,0,0,,,
Norte,PA,,15,,,,2020-03-18,12,8602865,0,0,0,0,,,
Norte,PA,,15,,,,2020-03-19,12,8602865,1,1,0,0,,,
Norte,PA,,15,,,,2020-03-20,12,8602865,2,1,0,0,,,
Norte,PA,,15,,,,2020-03-21,12,8602865,2,0,0,0,,,
Norte,PA,,15,,,,2020-03-22,13,8602865,4,2,0,0,,,
Norte,PA,,15,,,,2020-03-23,13,8602865,5,1,0,0,,,
Norte,PA,,15,,,,2020-03-24,13,8602865,5,0,0,0,,,
Norte,PA,,15,,,,2020-03-25,13,8602865,7,2,0,0,,,
Norte,PA,,15,,,,2020-03-26,13,8602865,13,6,0,0,,,
Norte,PA,,15,,,,2020-03-27,13,8602865,13,0,0,0,,,
Norte,PA,,15,,,,2020-03-28,13,8602865,17,4,0,0,,,
Norte,PA,,15,,,,2020-03-29,14,8602865,18,1,0,0,,,
Norte,PA,,15,,,,2020-03-30,14,8602865,21,3,0,0,,,
Norte,PA,,15,,,,2020-03-31,14,8602865,32,11,0,0,,,
Norte,PA,,15,,,,2020-04-01,14,8602865,40,8,1,1,,,
Norte,PA,,15,,,,2020-04-02,14,8602865,46,6,1,0,,,
Norte,PA,,15,,,,2020-04-03,14,8602865,50,4,1,0,,,
Norte,PA,,15,,,,2020-04-04,14,8602865,80,30,1,0,,,
Norte,PA,,15,,,,2020-04-05,15,8602865,86,6,1,0,,,
Norte,PA,,15,,,,2020-04-06,15,8602865,102,16,3,2,,,
Norte,PA,,15,,,,2020-04-07,15,8602865,138,36,5,2,,,
Norte,PA,,15,,,,2020-04-08,15,8602865,167,29,6,1,,,
Norte,PA,,15,,,,2020-04-09,15,8602865,168,1,7,1,,,
Norte,PA,,15,,,,2020-04-10,15,8602865,170,2,9,2,,,
Norte,PA,,15,,,,2020-04-11,15,8602865,217,47,10,1,,,
Norte,PA,,15,,,,2020-04-12,16,8602865,246,29,13,3,,,
Norte,PA,,15,,,,2020-04-13,16,8602865,270,24,15,2,,,
Norte,PA,,15,,,,2020-04-14,16,8602865,323,53,19,4,,,
Norte,PA,,15,,,,2020-04-15,16,8602865,384,61,21,2,,,
Norte,PA,,15,,,,2020-04-16,16,8602865,438,54,24,3,,,
Norte,PA,,15,,,,2020-04-17,16,8602865,557,119,26,2,,,
Norte,PA,,15,,,,2020-04-18,16,8602865,640,83,33,7,,,
Norte,PA,,15,,,,2020-04-19,17,8602865,685,45,34,1,,,
Norte,PA,,15,,,,2020-04-20,17,8602865,902,217,35,1,,,
Norte,PA,,15,,,,2020-04-21,17,8602865,1026,124,38,3,,,
Norte,PA,,15,,,,2020-04-22,17,8602865,1195,169,43,5,,,
Norte,PA,,15,,,,2020-04-23,17,8602865,1267,72,53,10,,,
Norte,PA,,15,,,,2020-04-24,17,8602865,1446,179,75,22,,,
Norte,PA,,15,,,,2020-04-25,17,8602865,1579,133,86,11,,,
Norte,PA,,15,,,,2020-04-26,18,8602865,1867,288,100,14,,,
Norte,PA,,15,,,,2020-04-27,18,8602865,2128,261,114,14,,,
Norte,PA,,15,,,,2020-04-28,18,8602865,2262,134,129,15,,,
Norte,PA,,15,,,,2020-04-29,18,8602865,2422,160,137,8,,,
Norte,PA,,15,,,,2020-04-30,18,8602865,2876,454,208,71,,,
Norte,PA,,15,,,,2020-05-01,18,8602865,3176,300,235,27,,,
Norte,PA,,15,,,,2020-05-02,18,8602865,3460,284,273,38,,,
Norte,PA,,15,,,,2020-05-03,19,8602865,3863,403,309,36,,,
Norte,PA,,15,,,,2020-05-04,19,8602865,4125,262,330,21,,,
Norte,PA,,15,,,,2020-05-05,19,8602865,4472,347,369,39,,,
Norte,PA,,15,,,,2020-05-06,19,8602865,5017,545,392,23,,,
Norte,PA,,15,,,,2020-05-07,19,8602865,5524,507,410,18,,,
Norte,PA,,15,,,,2020-05-08,19,8602865,6141,617,515,105,,,
Norte,PA,,15,,,,2020-05-09,19,8602865,6775,634,578,63,,,
Norte,PA,,15,,,,2020-05-10,20,8602865,7256,481,652,74,,,
Norte,PA,,15,,,,2020-05-11,20,8602865,7563,307,708,56,,,
Norte,PA,,15,,,,2020-05-12,20,8602865,8616,1053,864,156,,,
Norte,PA,,15,,,,2020-05-13,20,8602865,9618,1002,946,82,,,
Norte,PA,,15,,,,2020-05-14,20,8602865,10867,1249,1063,117,,,
Norte,PA,,15,,,,2020-05-15,20,8602865,12109,1242,1145,82,,,
Norte,PA,,15,,,,2020-05-16,20,8602865,13184,1075,1199,54,,,
Norte,PA,,15,,,,2020-05-17,21,8602865,13864,680,1239,40,,,
Norte,PA,,15,,,,2020-05-18,21,8602865,14734,870,1329,90,,,
Norte,PA,,15,,,,2020-05-19,21,8602865,16295,1561,1519,190,,,
Norte,PA,,15,,,,2020-05-20,21,8602865,18135,1840,1633,114,,,
Norte,PA,,15,,,,2020-05-21,21,8602865,19756,1621,1852,219,,,
Norte,PA,,15,,,,2020-05-22,21,8602865,21469,1713,1937,85,,,
Norte,PA,,15,,,,2020-05-23,21,8602865,22697,1228,2001,64,,,
Norte,PA,,15,,,,2020-05-24,22,8602865,24125,1428,2148,147,,,
